dt_8601,speed,count
2014-11-26T16:30:00,38,62
2014-11-26T16:35:00,39,64
2014-11-26T16:40:00,35,61
2014-11-26T16:45:00,34,63
2014-11-26T16:50:00,36,48
2014-11-26T16:55:00,37,40
2014-11-26T17:00:00,35,67
2014-11-26T17:05:00,34,66
2014-11-26T17:10:00,32,39
2014-11-26T17:15:00,38,64
2014-11-26T17:20:00,37,50
2014-11-26T17:25:00,40,22
2014-11-26T17:30:00,39,85
2014-11-26T17:35:00,39,82
2014-11-26T17:40:00,36,63
2014-11-26T17:45:00,39,85
2014-11-26T17:50:00,41,68
2014-11-26T17:55:00,40,67
2014-11-26T18:00:00,38,59
2014-11-26T18:05:00,41,75
2014-11-26T18:10:00,48,65
2014-11-26T18:15:00,39,86
2014-11-26T18:20:00,35,35
2014-11-26T18:25:00,3,0
2014-11-26T18:30:00,43,177
2014-11-26T18:35:00,37,75
2014-11-26T18:40:00,42,53
2014-11-26T18:45:00,47,83
2014-11-26T18:50:00,44,73
2014-11-26T18:55:00,45,61
2014-11-26T19:00:00,47,59
2014-11-26T19:05:00,45,63
2014-11-26T19:10:00,46,59
2014-11-26T19:15:00,40,59
2014-11-26T19:20:00,48,95
2014-11-26T19:25:00,44,62
2014-11-26T19:30:00,44,73
2014-11-26T19:35:00,41,76
2014-11-26T19:40:00,43,58
2014-11-26T19:45:00,45,67
2014-11-26T19:50:00,48,59
2014-11-26T19:55:00,51,70
2014-11-26T20:00:00,45,61
2014-11-26T20:05:00,35,67
2014-11-26T20:10:00,40,63
2014-11-26T20:15:00,42,52
2014-11-26T20:20:00,38,58
2014-11-26T20:25:00,41,83
2014-11-26T20:30:00,34,70
2014-11-26T20:35:00,41,81
2014-11-26T20:40:00,35,43
2014-11-26T20:45:00,43,20
2014-11-26T20:50:00,42,102
2014-11-26T20:55:00,52,36
2014-11-26T21:00:00,50,39
2014-11-26T21:05:00,52,36
2014-11-26T21:10:00,51,37
2014-11-26T21:15:00,50,30
2014-11-26T21:20:00,50,71
2014-11-26T21:25:00,50,46
2014-11-26T21:30:00,52,47
2014-11-26T21:35:00,48,39
2014-11-26T21:40:00,54,30
2014-11-26T21:45:00,51,40
2014-11-26T21:50:00,53,20
2014-11-26T21:55:00,52,36
2014-11-26T22:00:00,48,19
2014-11-26T22:05:00,53,55
2014-11-26T22:10:00,52,27
2014-11-26T22:15:00,49,36
2014-11-26T22:20:00,53,27
2014-11-26T22:25:00,50,50
2014-11-26T22:30:00,55,30
2014-11-26T22:35:00,52,25
2014-11-26T22:40:00,57,22
2014-11-26T22:45:00,53,21
2014-11-26T22:50:00,54,19
2014-11-26T22:55:00,58,17
2014-11-26T23:00:00,54,32
2014-11-26T23:05:00,53,26
2014-11-26T23:10:00,55,20
2014-11-26T23:15:00,49,36
2014-11-26T23:20:00,57,24
2014-11-26T23:25:00,55,34
2014-11-26T23:30:00,54,35
2014-11-26T23:35:00,52,22
2014-11-26T23:40:00,51,16
2014-11-26T23:45:00,58,12
2014-11-26T23:50:00,52,16
2014-11-26T23:55:00,52,17
