dt_8601,speed,count
2014-11-26T21:20:00,65,24
2014-11-26T21:25:00,63,22
2014-11-26T21:30:00,66,10
2014-11-26T21:35:00,62,4
2014-11-26T21:40:00,63,9
2014-11-26T21:45:00,64,4
2014-11-26T21:50:00,67,8
2014-11-26T21:55:00,62,8
2014-11-26T22:00:00,63,9
2014-11-26T22:05:00,66,17
2014-11-26T22:10:00,65,16
2014-11-26T22:15:00,65,10
2014-11-26T22:20:00,67,13
2014-11-26T22:25:00,66,22
2014-11-26T22:30:00,66,18
2014-11-26T22:35:00,68,23
2014-11-26T22:40:00,70,23
2014-11-26T22:45:00,70,21
2014-11-26T22:50:00,67,21
2014-11-26T22:55:00,67,23
2014-11-26T23:00:00,68,23
2014-11-26T23:05:00,68,18
2014-11-26T23:10:00,68,24
2014-11-26T23:15:00,68,25
2014-11-26T23:20:00,71,29
2014-11-26T23:25:00,68,30
2014-11-26T23:30:00,70,21
2014-11-26T23:35:00,70,32
2014-11-26T23:40:00,66,27
2014-11-26T23:45:00,71,17
2014-11-26T23:50:00,69,16
2014-11-26T23:55:00,72,16
