dt_8601,speed,count
2014-11-26T17:05:00,31,82
2014-11-26T17:10:00,52,35
2014-11-26T17:15:00,44,91
2014-11-26T17:20:00,46,72
2014-11-26T17:25:00,43,44
2014-11-26T17:30:00,40,76
2014-11-26T17:35:00,30,92
2014-11-26T17:40:00,41,84
2014-11-26T17:45:00,34,56
2014-11-26T17:50:00,53,74
2014-11-26T17:55:00,53,67
2014-11-26T18:00:00,56,58
2014-11-26T18:05:00,62,61
2014-11-26T18:10:00,62,87
2014-11-26T18:15:00,57,90
2014-11-26T18:20:00,63,54
2014-11-26T18:25:00,61,65
2014-11-26T18:30:00,59,70
2014-11-26T18:35:00,44,82
2014-11-26T18:40:00,49,73
2014-11-26T18:45:00,63,64
2014-11-26T18:50:00,66,62
2014-11-26T18:55:00,65,30
2014-11-26T19:00:00,65,45
2014-11-26T19:05:00,64,28
2014-11-26T19:10:00,65,49
2014-11-26T19:15:00,65,55
2014-11-26T19:20:00,65,79
2014-11-26T19:25:00,63,58
2014-11-26T19:30:00,63,81
2014-11-26T19:35:00,61,84
2014-11-26T19:40:00,63,30
2014-11-26T19:45:00,69,10
2014-11-26T19:50:00,68,67
2014-11-26T19:55:00,66,38
2014-11-26T20:00:00,64,23
2014-11-26T20:05:00,66,82
2014-11-26T20:10:00,61,105
2014-11-26T20:15:00,48,67
2014-11-26T20:20:00,30,102
2014-11-26T20:25:00,21,71
2014-11-26T20:30:00,30,71
2014-11-26T20:35:00,30,73
2014-11-26T20:40:00,39,93
2014-11-26T20:45:00,31,41
2014-11-26T20:50:00,41,55
2014-11-26T20:55:00,63,29
2014-11-26T21:00:00,64,35
2014-11-26T21:05:00,63,13
2014-11-26T21:10:00,64,41
2014-11-26T21:15:00,64,60
2014-11-26T21:20:00,61,42
2014-11-26T21:25:00,63,27
2014-11-26T21:30:00,62,53
2014-11-26T21:35:00,61,32
2014-11-26T21:40:00,66,40
2014-11-26T21:45:00,66,31
2014-11-26T21:50:00,66,25
2014-11-26T21:55:00,62,30
2014-11-26T22:00:00,65,33
2014-11-26T22:05:00,64,44
2014-11-26T22:10:00,63,27
2014-11-26T22:15:00,62,27
2014-11-26T22:20:00,62,28
2014-11-26T22:25:00,64,30
2014-11-26T22:30:00,64,37
2014-11-26T22:35:00,63,17
2014-11-26T22:40:00,63,27
2014-11-26T22:45:00,63,25
2014-11-26T22:50:00,63,18
2014-11-26T22:55:00,61,12
2014-11-26T23:00:00,61,34
2014-11-26T23:05:00,60,15
2014-11-26T23:10:00,64,28
2014-11-26T23:15:00,61,18
2014-11-26T23:20:00,62,28
2014-11-26T23:25:00,66,20
2014-11-26T23:30:00,65,20
2014-11-26T23:35:00,64,19
2014-11-26T23:40:00,66,11
2014-11-26T23:45:00,65,9
2014-11-26T23:50:00,64,12
2014-11-26T23:55:00,63,11
