dt_8601,speed,count
2014-11-26T05:25:00,60,38
2014-11-26T05:30:00,57,30
2014-11-26T05:35:00,62,30
2014-11-26T05:40:00,61,25
2014-11-26T05:45:00,61,15
2014-11-26T05:50:00,58,55
2014-11-26T05:55:00,64,36
2014-11-26T06:00:00,60,32
2014-11-26T06:05:00,61,30
2014-11-26T06:10:00,61,38
2014-11-26T06:15:00,62,40
2014-11-26T06:20:00,61,43
2014-11-26T06:25:00,58,47
2014-11-26T06:30:00,65,45
2014-11-26T06:35:00,60,50
2014-11-26T06:40:00,58,53
2014-11-26T06:45:00,60,27
2014-11-26T06:50:00,61,47
2014-11-26T06:55:00,64,49
2014-11-26T07:00:00,62,49
2014-11-26T07:05:00,60,36
2014-11-26T07:10:00,61,35
2014-11-26T07:15:00,58,53
2014-11-26T07:20:00,64,46
2014-11-26T07:25:00,65,35
2014-11-26T07:30:00,63,51
2014-11-26T07:35:00,64,52
2014-11-26T07:40:00,61,55
2014-11-26T07:45:00,65,37
2014-11-26T07:50:00,62,47
2014-11-26T07:55:00,63,53
2014-11-26T08:00:00,59,56
2014-11-26T08:05:00,59,58
2014-11-26T08:10:00,58,56
2014-11-26T08:15:00,62,71
2014-11-26T08:20:00,62,41
2014-11-26T08:25:00,63,34
2014-11-26T08:30:00,61,73
2014-11-26T08:35:00,61,60
2014-11-26T08:40:00,59,54
2014-11-26T08:45:00,60,54
2014-11-26T08:50:00,64,59
2014-11-26T08:55:00,58,69
2014-11-26T09:00:00,62,40
2014-11-26T09:05:00,59,53
2014-11-26T09:10:00,60,60
2014-11-26T09:15:00,59,68
2014-11-26T09:20:00,61,55
2014-11-26T09:25:00,62,63
2014-11-26T09:30:00,59,55
2014-11-26T09:35:00,61,63
2014-11-26T09:40:00,61,58
2014-11-26T09:45:00,58,70
2014-11-26T09:50:00,59,65
2014-11-26T09:55:00,61,60
2014-11-26T10:00:00,62,52
2014-11-26T10:05:00,61,60
2014-11-26T10:10:00,59,57
2014-11-26T10:15:00,62,60
2014-11-26T10:20:00,57,63
2014-11-26T10:25:00,60,61
2014-11-26T10:30:00,55,81
2014-11-26T10:35:00,61,72
2014-11-26T10:40:00,62,53
2014-11-26T10:45:00,60,66
2014-11-26T10:50:00,57,75
2014-11-26T10:55:00,57,55
2014-11-26T11:00:00,60,78
2014-11-26T11:05:00,59,52
2014-11-26T11:10:00,59,61
2014-11-26T11:15:00,58,68
2014-11-26T11:20:00,59,63
2014-11-26T11:25:00,60,53
2014-11-26T11:30:00,60,69
2014-11-26T11:35:00,59,75
2014-11-26T11:40:00,56,59
2014-11-26T11:45:00,58,68
2014-11-26T11:50:00,59,50
2014-11-26T11:55:00,59,56
2014-11-26T12:00:00,58,71
2014-11-26T12:05:00,59,60
2014-11-26T12:10:00,59,55
2014-11-26T12:15:00,58,80
2014-11-26T12:20:00,56,60
2014-11-26T12:25:00,59,55
2014-11-26T12:30:00,59,58
2014-11-26T12:35:00,58,67
2014-11-26T12:40:00,58,53
2014-11-26T12:45:00,57,57
2014-11-26T12:50:00,61,65
2014-11-26T12:55:00,58,56
2014-11-26T13:00:00,62,60
2014-11-26T13:05:00,60,64
2014-11-26T13:10:00,60,53
2014-11-26T13:15:00,60,48
2014-11-26T13:20:00,61,50
2014-11-26T13:25:00,55,67
2014-11-26T13:30:00,61,53
2014-11-26T13:35:00,59,57
2014-11-26T13:40:00,59,56
2014-11-26T13:45:00,61,63
2014-11-26T13:50:00,59,62
2014-11-26T13:55:00,59,76
2014-11-26T14:00:00,61,66
2014-11-26T14:05:00,55,75
2014-11-26T14:10:00,62,54
2014-11-26T14:15:00,57,67
2014-11-26T14:20:00,57,65
2014-11-26T14:25:00,57,64
2014-11-26T14:30:00,61,69
2014-11-26T14:35:00,58,62
2014-11-26T14:40:00,56,74
2014-11-26T14:45:00,56,57
2014-11-26T14:50:00,56,62
2014-11-26T14:55:00,58,63
2014-11-26T15:00:00,57,65
2014-11-26T15:05:00,56,84
2014-11-26T15:10:00,59,57
2014-11-26T15:15:00,61,57
2014-11-26T15:20:00,60,50
2014-11-26T15:25:00,57,56
2014-11-26T15:30:00,58,45
2014-11-26T15:35:00,54,39
2014-11-26T15:40:00,35,46
2014-11-26T15:45:00,43,41
2014-11-26T15:50:00,62,7
2014-11-26T15:55:00,42,22
2014-11-26T16:00:00,44,13
2014-11-26T16:05:00,49,13
2014-11-26T16:10:00,23,15
2014-11-26T16:15:00,27,13
2014-11-26T16:20:00,22,14
2014-11-26T16:25:00,26,17
2014-11-26T16:30:00,27,13
2014-11-26T16:35:00,32,20
2014-11-26T16:40:00,24,17
2014-11-26T16:45:00,23,19
2014-11-26T16:50:00,23,14
2014-11-26T16:55:00,28,27
2014-11-26T17:00:00,26,18
2014-11-26T17:05:00,22,25
2014-11-26T17:10:00,35,31
2014-11-26T17:15:00,39,36
2014-11-26T17:20:00,39,36
2014-11-26T17:25:00,47,30
2014-11-26T17:30:00,38,40
2014-11-26T17:35:00,31,33
2014-11-26T17:40:00,29,36
2014-11-26T17:45:00,30,48
2014-11-26T17:50:00,40,60
2014-11-26T17:55:00,41,51
2014-11-26T18:00:00,29,44
2014-11-26T18:05:00,50,54
2014-11-26T18:10:00,48,50
2014-11-26T18:15:00,28,45
2014-11-26T18:20:00,30,50
2014-11-26T18:25:00,40,47
2014-11-26T18:30:00,46,67
2014-11-26T18:35:00,33,62
2014-11-26T18:40:00,35,60
2014-11-26T18:45:00,48,60
2014-11-26T18:50:00,49,68
2014-11-26T18:55:00,45,60
2014-11-26T19:00:00,47,68
2014-11-26T19:05:00,50,68
2014-11-26T19:10:00,47,30
2014-11-26T19:15:00,47,70
2014-11-26T19:20:00,48,65
2014-11-26T19:25:00,48,69
2014-11-26T19:30:00,49,58
2014-11-26T19:35:00,30,55
2014-11-26T19:40:00,49,55
2014-11-26T19:45:00,43,56
2014-11-26T19:50:00,54,59
2014-11-26T19:55:00,55,60
2014-11-26T20:00:00,42,53
2014-11-26T20:05:00,34,59
2014-11-26T20:10:00,23,29
2014-11-26T20:15:00,27,51
2014-11-26T20:20:00,23,36
2014-11-26T20:25:00,27,34
2014-11-26T20:30:00,27,38
2014-11-26T20:35:00,30,60
2014-11-26T20:40:00,23,27
2014-11-26T20:45:00,36,47
2014-11-26T20:50:00,32,38
2014-11-26T20:55:00,58,29
2014-11-26T21:00:00,56,45
2014-11-26T21:05:00,57,24
2014-11-26T21:10:00,56,36
2014-11-26T21:15:00,54,39
2014-11-26T21:20:00,55,42
2014-11-26T21:25:00,55,44
2014-11-26T21:30:00,57,38
2014-11-26T21:35:00,54,30
2014-11-26T21:40:00,58,25
2014-11-26T21:45:00,57,23
2014-11-26T21:50:00,58,13
2014-11-26T21:55:00,56,25
2014-11-26T22:00:00,59,27
2014-11-26T22:05:00,56,38
2014-11-26T22:10:00,58,23
2014-11-26T22:15:00,51,30
2014-11-26T22:20:00,58,23
2014-11-26T22:25:00,57,38
2014-11-26T22:30:00,60,29
2014-11-26T22:35:00,58,24
2014-11-26T22:40:00,62,21
2014-11-26T22:45:00,61,25
2014-11-26T22:50:00,58,16
2014-11-26T22:55:00,60,25
2014-11-26T23:00:00,58,23
2014-11-26T23:05:00,58,22
2014-11-26T23:10:00,58,29
2014-11-26T23:15:00,55,31
2014-11-26T23:20:00,60,24
2014-11-26T23:25:00,59,29
2014-11-26T23:30:00,57,28
2014-11-26T23:35:00,57,26
2014-11-26T23:40:00,57,13
2014-11-26T23:45:00,60,14
2014-11-26T23:50:00,58,12
2014-11-26T23:55:00,56,17
