dt_8601,speed,count
2014-11-26T07:20:00,75,39
2014-11-26T07:25:00,73,17
2014-11-26T07:30:00,75,77
2014-11-26T07:35:00,76,48
2014-11-26T07:40:00,76,51
2014-11-26T07:45:00,74,47
2014-11-26T07:50:00,74,46
2014-11-26T07:55:00,72,63
2014-11-26T08:00:00,75,52
2014-11-26T08:05:00,76,59
2014-11-26T08:10:00,74,50
2014-11-26T08:15:00,74,67
2014-11-26T08:20:00,76,37
2014-11-26T08:25:00,72,62
2014-11-26T08:30:00,74,59
2014-11-26T08:35:00,73,54
2014-11-26T08:40:00,73,58
2014-11-26T08:45:00,75,55
2014-11-26T08:50:00,75,57
2014-11-26T08:55:00,74,61
2014-11-26T09:00:00,75,53
2014-11-26T09:05:00,75,43
2014-11-26T09:10:00,74,71
2014-11-26T09:15:00,72,57
2014-11-26T09:20:00,73,57
2014-11-26T09:25:00,73,59
2014-11-26T09:30:00,74,69
2014-11-26T09:35:00,74,60
2014-11-26T09:40:00,73,54
2014-11-26T09:45:00,72,58
2014-11-26T09:50:00,75,72
2014-11-26T09:55:00,75,55
2014-11-26T10:00:00,75,64
2014-11-26T10:05:00,75,59
2014-11-26T10:10:00,73,58
2014-11-26T10:15:00,74,62
2014-11-26T10:20:00,74,65
2014-11-26T10:25:00,73,65
2014-11-26T10:30:00,75,71
2014-11-26T10:35:00,72,62
2014-11-26T10:40:00,74,65
2014-11-26T10:45:00,75,68
2014-11-26T10:50:00,74,72
2014-11-26T10:55:00,74,58
2014-11-26T11:00:00,75,74
2014-11-26T11:05:00,74,34
2014-11-26T11:10:00,75,88
2014-11-26T11:15:00,74,76
2014-11-26T11:20:00,74,62
2014-11-26T11:25:00,74,70
2014-11-26T11:30:00,74,71
2014-11-26T11:35:00,75,70
2014-11-26T11:40:00,74,63
2014-11-26T11:45:00,74,74
2014-11-26T11:50:00,75,44
2014-11-26T11:55:00,74,68
2014-11-26T12:00:00,75,68
2014-11-26T12:05:00,74,63
2014-11-26T12:10:00,76,56
2014-11-26T12:15:00,75,76
2014-11-26T12:20:00,74,60
2014-11-26T12:25:00,73,61
2014-11-26T12:30:00,73,63
2014-11-26T12:35:00,75,67
2014-11-26T12:40:00,75,55
2014-11-26T12:45:00,75,47
2014-11-26T12:50:00,75,81
2014-11-26T12:55:00,75,35
2014-11-26T13:00:00,75,64
2014-11-26T13:05:00,74,66
2014-11-26T13:10:00,73,56
2014-11-26T13:15:00,75,56
2014-11-26T13:20:00,73,57
2014-11-26T13:25:00,75,67
2014-11-26T13:30:00,75,54
2014-11-26T13:35:00,74,69
2014-11-26T13:40:00,74,57
2014-11-26T13:45:00,75,66
2014-11-26T13:50:00,75,67
2014-11-26T13:55:00,74,47
2014-11-26T14:00:00,73,93
2014-11-26T14:05:00,74,72
2014-11-26T14:10:00,74,61
2014-11-26T14:15:00,72,69
2014-11-26T14:20:00,75,74
2014-11-26T14:25:00,76,50
2014-11-26T14:30:00,75,88
2014-11-26T14:35:00,74,62
2014-11-26T14:40:00,74,60
2014-11-26T14:45:00,74,72
2014-11-26T14:50:00,74,69
2014-11-26T14:55:00,74,61
2014-11-26T15:00:00,72,68
2014-11-26T15:05:00,72,75
2014-11-26T15:10:00,73,50
2014-11-26T15:15:00,73,54
2014-11-26T15:20:00,74,57
2014-11-26T15:25:00,71,49
2014-11-26T15:30:00,69,46
2014-11-26T15:35:00,67,46
2014-11-26T15:40:00,64,40
2014-11-26T15:45:00,65,15
2014-11-26T15:50:00,60,5
2014-11-26T15:55:00,61,5
2014-11-26T16:00:00,57,4
2014-11-26T16:05:00,42,5
2014-11-26T16:10:00,47,5
2014-11-26T16:15:00,56,2
2014-11-26T16:20:00,3,0
2014-11-26T16:25:00,3,0
2014-11-26T16:30:00,3,0
2014-11-26T16:35:00,3,0
2014-11-26T16:40:00,3,0
2014-11-26T16:45:00,3,0
2014-11-26T16:50:00,3,0
2014-11-26T16:55:00,3,0
2014-11-26T17:00:00,3,0
2014-11-26T17:05:00,3,0
2014-11-26T17:10:00,3,0
2014-11-26T17:15:00,43,1
2014-11-26T17:20:00,62,1
2014-11-26T17:25:00,50,1
2014-11-26T17:30:00,60,6
2014-11-26T17:35:00,58,9
2014-11-26T17:40:00,58,9
2014-11-26T17:45:00,60,8
2014-11-26T17:50:00,58,9
2014-11-26T17:55:00,58,13
2014-11-26T18:00:00,61,11
2014-11-26T18:05:00,58,6
2014-11-26T18:10:00,61,16
2014-11-26T18:15:00,64,15
2014-11-26T18:20:00,60,25
2014-11-26T18:25:00,66,23
2014-11-26T18:30:00,59,61
2014-11-26T18:35:00,68,42
2014-11-26T18:40:00,69,42
2014-11-26T18:45:00,69,61
2014-11-26T18:50:00,66,49
2014-11-26T18:55:00,70,45
2014-11-26T19:00:00,70,55
2014-11-26T19:05:00,70,66
2014-11-26T19:10:00,67,61
2014-11-26T19:15:00,71,64
2014-11-26T19:20:00,70,65
2014-11-26T19:25:00,70,57
2014-11-26T19:30:00,65,73
2014-11-26T19:35:00,71,37
2014-11-26T19:40:00,66,78
2014-11-26T19:45:00,68,57
2014-11-26T19:50:00,72,55
2014-11-26T19:55:00,70,67
2014-11-26T20:00:00,70,76
2014-11-26T20:05:00,70,64
2014-11-26T20:10:00,69,77
2014-11-26T20:15:00,66,58
2014-11-26T20:20:00,70,68
2014-11-26T20:25:00,64,70
2014-11-26T20:30:00,52,80
2014-11-26T20:35:00,34,63
2014-11-26T20:40:00,46,39
2014-11-26T20:45:00,73,38
2014-11-26T20:50:00,70,34
2014-11-26T20:55:00,70,36
2014-11-26T21:00:00,71,27
2014-11-26T21:05:00,67,32
2014-11-26T21:10:00,66,35
2014-11-26T21:15:00,63,35
2014-11-26T21:20:00,68,36
2014-11-26T21:25:00,66,41
2014-11-26T21:30:00,65,26
2014-11-26T21:35:00,64,19
2014-11-26T21:40:00,67,29
2014-11-26T21:45:00,70,16
2014-11-26T21:50:00,69,21
2014-11-26T21:55:00,65,26
2014-11-26T22:00:00,68,28
2014-11-26T22:05:00,69,33
2014-11-26T22:10:00,69,27
2014-11-26T22:15:00,69,27
2014-11-26T22:20:00,69,32
2014-11-26T22:25:00,68,33
2014-11-26T22:30:00,68,23
2014-11-26T22:35:00,69,23
2014-11-26T22:40:00,72,20
2014-11-26T22:45:00,69,25
2014-11-26T22:50:00,71,22
2014-11-26T22:55:00,71,26
2014-11-26T23:00:00,68,31
2014-11-26T23:05:00,68,15
2014-11-26T23:10:00,71,28
2014-11-26T23:15:00,70,31
2014-11-26T23:20:00,72,32
2014-11-26T23:25:00,69,30
2014-11-26T23:30:00,72,23
2014-11-26T23:35:00,71,30
2014-11-26T23:40:00,69,21
2014-11-26T23:45:00,71,17
2014-11-26T23:50:00,71,15
2014-11-26T23:55:00,74,14
